"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Lady Leche","5","Nicole S.","11/16/2022","Love love love!","I use this every day and it definitely makes a huge difference in my supply!",false,"0","0"
"Lactation LeMOOnade - 7 Pack","5","Alexis D.","11/16/2022","A MUST BUY","Worked better and faster then the emergency brownies",false,"0","0"
"Emergency Brownies","5","Kate","11/16/2022","Taste delicious!","They are so tasty and have noticeable effects",false,"0","0"
"Lady Leche","5","Kaysie","11/16/2022","Best lactation supplement","I am absolutely in LOVE with this supplement! My daughter was going through a growth spurt and I was a just enougher pumper. I ordered it on a Sunday afternoon and got it Saturday night. I started taking it that night and had a little more milk the next morning then I usually do. Its now Tuesday night and normally I would have pumped 4 oz and got 9 oz!!! Its taken so much stress off of me to produce enough and Im going to be ordering the emergency brownies to keep on hand for the next growth spurt.",false,"0","0"
"Salted Caramel Lactation Cookies","5","katelyn h.","11/16/2022","Delicious snack","Milky Mamas cookies are so delicious and a fun snack that also helped me increase my supply",false,"0","0"
"Emergency Brownies","3","Trisha F.","11/16/2022","Theyre Amazing","I would order again. Im not sure if I have to eat them daily to produce more supply?",false,"0","0"
"Pumping Queen","5","katelyn h.","11/16/2022","game changer","i use daily and make more milk now",false,"0","0"
"Milky Melon - 7 Pack","5","katelyn h.","11/16/2022","all time fav","so good with body armor",false,"0","0"
"Milky Melon - 7 Pack","5","kate","11/16/2022","so good!","delicious with body armor. helped produce milk",false,"0","0"
"Emergency Brownies","5","Rosie C.","11/16/2022","Im impressed!","I honestly thought they just be a yum snack but to my surprise they actually work!! For a mama going back to work my supply definitely started to drop then another mama recommended I give these a try. They taste great AND. I went from pumping two bags at work to three 4-5 ounce bags. I highly recommend!!",false,"0","0"
"Emergency Brownies","5","Audrey C.","11/16/2022","Taste great!","I started these just as I was tapering off of a lactation medication so I cant be 100% sure, BUT since starting these I've seen a huge increase in my milk output!! I went from struggling to make1.5-2 oz to making 3-4 oz with ease every pump. Thats a big deal for me being that my girl drinks about 5-5.5 oz of breast milk now at almost 4 months old (IUGR baby). I stopped the meds after today & I've ordered another box bc its going to be that time of the month (2nd one post partum) & my milk might dip again. These brownies seemed to help a lot during my first post partum period. I'm hoping this time around the brownies will work its magic again! This could be a staple for me if it works out again & they taste like that molten chocolate lava cake",false,"0","0"
"Emergency Brownies","5","Alexis D.","11/16/2022","Taste Amazing","The brownies taste amazing which was my biggest concern. I was afraid I would not like them enough to eat them on a consistent basis. Definitely help to increase supply went from pumping 1 oz to pumping at least 4 oz per side",false,"0","0"
"Mini Milky Sampler Pack","5","Tristan B.","11/16/2022","Excellent","The cookies and brownies were delicious. They didnt have a weird after taste like some other products Ive tried. The water flavors are super delicious.",false,"0","0"
"Salted Caramel Lactation Cookies","5","Qiana H.","11/16/2022","Best Cookies Ever!","I usually dont write reviews for anything because everyone is different. But I just had to. THE BEST COOKIES EVER! I am not a sweets person at all but these cookies are amazing. Not too sweet, the right amount of caramel/salt and oatmeal. I love these so much that everyone wants to try them! Im adding these to my auto ship with my Pumpin Punch and Milky Melon drink mixes! I also use Lady Leche and Dairy Duchess supplement drops and have seen an increase in my supply and my milk is creamier after 1 week! Thank you Milky Mama!!!!",false,"0","0"
"Lady Leche","5","Katlin B.","11/16/2022","Its great!","When I had my LO i could pump 4-5oz per boob each time I pumped. I stored close too 150 bags. We quickly went threw my stash because I started working. I got down to a weeks worth of milk and started stressing. I also was only pumping 2-3oz per side when I pumped and some days I didnt feel like I had to pump at all. Im now back up to 4-6oz per pump now. I love this stuff and it has definitely helped me tremendously!",false,"0","0"
"Lady Leche","2","Athena H.","11/16/2022","No difference","I keep trying to find the magic fix thatll increase my milk supply for my twins. Unfortunately, this wasnt it. I ordered Lady Leche, Dairy Goddess, and a couple different cookies. The cookies tasted great and the tinctures didnt taste bad but there was no difference in the quantity or quality of my milk. :(",false,"0","0"
"Emergency Brownies","5","Chelse C.","11/16/2022","Tasty!!!","Best brownies ever! Hard to eat just one a day!",false,"0","0"
"Emergency Brownies","3","Madeleine H.","11/16/2022","Cost","I didnt see much of a change. Maybe a little bit extra but not that great. Maybe a quarter of an ounce more. I dont think its worth the amount you have to spend on it.",false,"0","0"
"Emergency Brownies","5","Kelsey N.","11/16/2022","life saver","I truly love my milkmama emergency brownies. They have a great taste/flavor and so far I have had great results from using them. I have no complaints on this product and would definitely recommend.",false,"0","0"
"Milky Melon - 7 Pack","5","Kate","11/16/2022","Favorite drink!","They are so good mixed with body armor and have helped me make more milk",false,"0","0"
"Emergency Brownies","5","katelyn h.","11/16/2022","so good","These brownies taste so rich and chocolatey, perfect late-night snack to help increase your milk supply!",false,"0","0"
"Lady Leche","5","katelyn h.","11/16/2022","Noticeable difference!","Ive been using this for 2 weeks now along with pump princess and have noticed an increase in milk! Went from a 2 oz pump output to 4-7 oz now!",false,"0","0"
"Emergency Brownies","5","Shaquanne W.","11/15/2022","No Title","Eating these brownies helped me with making more milk, especially during those growth spurts days. I also saw that it made my milk more creamier looking. I would buy them again.",false,"0","0"
"Lady Leche","5","Joyce W.","11/15/2022","Magic Wonders","So in love. This product truly works even when I'm not using any other product like the emergency brownies it works great by itself and still get you the milk supply you need.",false,"0","0"
"Emergency Brownies","5","Joyce W.","11/15/2022","Very Amazing!","I was struggling to produce, mostly because I had an electric plug in pump with 4 kids and no time to sit around in one spot. Between getting no sleep with a newborn and 1 yr old then not having time to pump it was thee worst feeling ever not be able to feed my baby the way I wanted too. Now with these wonderful products you offer and a wireless pump I'm able to give my baby all the nutrients she need. I would not be able to get this much milk without the emergency brownies and Lady Leche liquid. Thank you so much for these products they truly work especially for struggling moms.",false,"0","0"
"Milk Goddess","5","Madeline O.","11/15/2022","Miracle Supplement!","I swear by this supplement for increased milk production! I am exclusively pumping and was producing 90-120ml per session which was at the cusp of what my baby consumes each feeding (he eats 120ml). I was stressed about having to supplement with formula when I couldnt pump enough to feed my baby, so I looked into non-fenugreek supplements. After taking this supplement once daily (2 dropper fulls) I am pumping 120ml at a minimum and typically more like 160-190ml each session. Im yielding so much milk that I actually dropped my 1 hour power pumping session each day and havent experienced a decrease in milk output. One other positive of this supplement is it has a lot more servings than many of the pills out there so I feel like Im getting more bang for my buck. I cant recommend this product enough!",true,"0","0"
"Lactation Brownies","4","Alyssa S.","11/15/2022","Decent","Personally for me I think the emergency brownies work better. I dont really know if I see if a difference with the lactation brownies..",false,"0","0"
"Oatmeal Lactation Cookies","5","Aissia M.","11/15/2022","The best cookies ever!","These cookies rock! Not only do they taste delicious they've upped my supply as well. Don't hesitate mama go ahead and order some.",false,"0","0"
"Milky Melon - 7 Pack","4","Rachael G.","11/15/2022","great but","I like this item but it is a bit inconvenient that it is two servings in one. using a scale/eyeballing the amount for one glass of water is a bit silly. having something like mio drops or individually packed servings would be great. you can't say you are saving on packaging because this plastic packet is larger than 2 liquid IV packs.",false,"0","0"
"Emergency Brownies","5","Naomi P.","11/15/2022","Must have for nursing mamas!","Love these brownies- the perfect boost when I need to up supply during growth spurts and cluster feeding periods. So yummy and addicting!",false,"0","0"
"Milky Mama Meditation - Free Sample Track","4","Stephanie J.","11/15/2022","Yummy juice","I really like the lactation lemonade powder. After using it for a week. I didn't notice any drastic increase in milk supply. I'm going to purchase another set because the taste is so good.",false,"0","0"
"Emergency Brownies","5","Virginia N.","11/15/2022","Quality products","Unfortunately, Milky Mama has not worked for me. I do still believe in the product and will continue to recommend it to other moms. The quality of the items is great",false,"0","0"
"Lactation Brownies","3","Mallory K.","11/14/2022","Always tasty but shrinking","Love the taste of these, they definitely help with a sweet craving but I have noticed a definite change in size over the past few shipments (I do a biweekly). They seemed much smaller the last 2 boxes that I got. Very disappointing",true,"0","0"
"Peanut Butter Chocolate Chip Lactation Cookies","5","renee h.","11/14/2022","Yummy ??","I loved the taste of these peanut butter chocolate chip cookies. The peanut butter taste was subtle not to over powering and the chocolate chips added a nice texture to the cookie. The cookie wasn't too dry and was 10 times better if you heated it up lol. They definitely seem to help with my milk supply along with the Lady Leche supplement. My breasts feel fuller and the baby is seeming more fulfilled after a feeding . I can't wait to try the brownies next.",false,"0","0"
"Lady Leche","3","Kayla M.","11/14/2022","Good idea just not for my body","I've had these drops for a few weeks now. My baby is 4 months old this month and for some reason I just cannot pump more than two ounces when I'm at work or home. He eats fine when I feed him directly with my breast he gets what he needs. So I wanted to try these drops to increase my supply. I started doing the drops once a day. Then when I did not see a change in my supply, I did them twice a day. I put the drops in my drink. I have been doing them twice a day and still do not see a change. I'm giving this product three stars because I love what this company does and I see other moms have great results. My body just doesn't work that well I guess. I might try the brownie treats. I hope other moms continue to buy this product if it helps them though!",false,"1","0"
"Milky Melon - 7 Pack","5","Janae M.","11/14/2022","So yummy!","I love these! I got the awesome tip to add it to some coconut water and it is my favorite new thing! I like all of the flavors and I feel like they give me the extra boost I need in the afternoon, when my supply starts getting a little lower ( I pump for my twins ).",true,"0","0"
"Lactation Brownies","5","Kasandra V.","11/14/2022","Emergency brownies","I tried the emergency brownies. Ive tried other lactation treats and nothing seemed to work. After about 2 days Ive notice a huge difference in my supply. Thank you milky mama. This mama returned back to work and stressed about how I was gonna feed my baby.",false,"0","0"
"Lactation Brownies","5","Cortney R.","11/14/2022","Brownies","Let me say, I was extremely impressed with opening of the box I received. Also the brownies are delicious and soft. Presentation and taste were absolutely amazing! My milk production increased and the storing directions were helpful.",false,"0","0"
"Milk Goddess","1","Demetria T.","11/14/2022","Didnt help","It didnt help me at all",false,"0","0"
"Emergency Brownies","4","Sabrina D.","11/14/2022","Ineffective but tasty","These brownies are soft and chewy. Made my family jealous that they couldnt have any. Theyre delicious but I didnt notice an increase in supply at all. My milk still stayed thick though, but never became engorged.",false,"0","0"
"Peanut Butter Chocolate Chip Lactation Cookies","4","Q R.","11/14/2022","Goof product","These were tasty and seemed to help maintain supply. Only note I'd give is that they are pretty crumbly. A but softer would be great",false,"1","0"
"Lady Leche","5","Lauren L.","11/14/2022","Definetly getting results","I was really shocked how quick these products worked. I wish I would have ordered more of the punch instead of the lemonade due to the taste but the production is still extremely helpful!!!!!",false,"0","0"
"Emergency Brownies","5","Shelby H.","11/14/2022","These actually work!!","I tripled my milk supply in just over two weeks of consuming these! I couldnt believe it!",false,"0","0"
"Emergency Brownies","5","Jeannette W.","11/14/2022","Great product","I definitely feel fuller the day after Ive eaten a brownie. I can pump maybe an ounce more but Im still only getting maybe 3oz so the boost isnt as much as I need. Taste good so thats a plus",true,"0","0"
"Emergency Brownies","3","Pilar M.","11/14/2022","Trying again","It didnt seem to make a difference on my milk supply",false,"0","0"
"Lactation Brownies","3","Valerie","11/14/2022","Didn't help","I've been eating the brownies, cookies, and taking pumping queen supplement for 1 month and haven't seen an increase in supply.",false,"0","0"
"Lactation Brownies","5","Ada M.","11/14/2022","Yum","These brownies work perfectly and tasty as well",true,"0","0"
"Emergency Brownies","3","Sapphire","11/13/2022","Brownies","These brownies take really bad.. idk why I bought 2 orders. The reviews lied. Taste nasty.. taste like peanut butter is in them. Hopefully they help with my milk though",false,"0","0"
"Emergency Brownies","5","Kayde W.","11/13/2022","Tasty Lactation Support","These are delicious!!! Some nights I will warm one up and eat it with a scoop of Oat milk ice cream while pumping. I call it Lactation a La Mode! Will definitely be buying more.",false,"0","0"
"Peanut Butter Lactation Cookies","4","Kathryn C.","11/13/2022","Decent","They were okay",false,"0","0"
"Emergency Brownies","3","Mindy","11/13/2022","Emergency Brownie","Unfortunately, these havent worked for me. My supply dropped recently and I was hoping that this would bring it back to my normal. Ive eaten 2 a day for 3 days now and figured I would have seen some sort of improvement by now. Ill continue eating them in hopes that itll eventually help.",true,"0","0"
"Emergency Brownies","5","Kathryn C.","11/13/2022","Delicious & effective","Love them, definitely worked and they taste great",false,"0","0"
"Salted Caramel Lactation Cookies","5","mary s.","11/12/2022","Fantastic","These cookies are absolutely fantastic. I eat one every day for breakfast and one before bed. I dont know if they are correlated to my increased supply or not but they didnt hurt! And its a fortified snack.",false,"0","0"
"Emergency Brownies","5","Rachell H.","11/12/2022","Helped me my first week back!","I recently moved so didnt have a supply and had to give some formula when I went back to work. These helped me get a supply back and move off the formula!",false,"0","0"
"Emergency Brownies","3","Eden C.","11/12/2022","Delicious","These taste great, Im just not 100% sure they increased my supply significantly, if at all.",true,"0","0"
"Emergency Brownies","5","Marissa W.","11/12/2022","Great!","My supply was dropping and I bought these brownies as a last resort. And within a few days my supply came back up and I (knock on wood) haven't had to supplement with formula for 2 weeks!",false,"0","0"
"Oatmeal Lactation Cookies","5","mary s.","11/12/2022","The best lactation cookies","These are my favorite!!",false,"0","0"
"Lady Leche","3","Amy R.","11/12/2022","No results so far ....","The taste is super strong and after taking it for two weeks straight. (Twice a day) I can barely stomach it any longer but I'll keep going until the bottle is empty, maybe it'll start to work",false,"0","0"
"Lady Leche","5","Cameo J.","11/12/2022","?? amazing ??","Super happy with product only been taking it for 2 days now. Normally I will pump once or a Twice a day an each time I'll only get about 2 oz now. First pump today I got 4oz so that makes me super happy to see to see it got up that much inna few days",false,"0","0"
"Emergency Brownies","5","Kristie F.","11/12/2022","Brownies","This is my second order of emergency brownies. They #1 taste amazing but most importantly have definitely helped with my supply. Even told my OBGYN to recommend to mama's dealing with supply issues",false,"0","0"
"Lactation Brownies","5","Charity C.","11/12/2022","Love them","I started using the brownies to help boost my milk production and it helped alot im able to finally freeze some breast milk and they taste delicious",false,"0","0"
"Emergency Brownies","5","Lindsay G.","11/12/2022","Brownies are Great!","Using them for the 3rd time with my newest baby. Still thr same great taste and helped give my supply a boost.",false,"0","0"
"Emergency Brownies","5","Cameo J.","11/12/2022","?? amazing ??","Taste really sweet ! I heard an read some people say it was dry but mine was acutely very moist. I combined it with the lady Lach drops to help me boost because I was going low during my son's growth spurt. After 3 days. My son been fuller quicker an I notice after I pump my milk looks thicker which is good to help him gain weight",false,"0","0"
"Emergency Brownies","3","Teresa H.","11/11/2022","Emergency brownies","They were delicious but I didn't really see any increase in milk supply. But definitely tasty tho.",true,"0","0"
"Pumpin' Punch - 7 Pack","5","Taylor M.R.","11/11/2022","Wonderful","Very great, good flavors and they work so well. I do not naturally produce alot of milk but anytime I drink one of these, the milk starts flowing! It has been a life saver",false,"0","0"
"Pumpin' Punch - 7 Pack","4","Erica S.","11/11/2022","Taste good","When you get the water ratio right, it tastes good. I can see a difference in my milk production when paired with emergency brownie.",false,"0","0"
"Emergency Brownies","5","Jada P.","11/11/2022","These brownies are awesome!","I was a little skeptical about these but let me tell you, these work! I had trouble producing for baby to eat let alone to store. I ate just half of a brownie at a time and I was able to pump extra milk! Definitely a great buy and will buy again.",false,"0","0"
"Emergency Brownies","5","Alynzia P.","11/11/2022","They work!!","Wow its safe to say these really work! Ive tried other lactation cookies before this product and they really couldnt compete in being effective or taste. These brownies started really working after the 2nd one and are very soft. 10/10 recommend",false,"0","0"
"Mini Milky Sampler Pack","5","Jessica S.","11/11/2022","Great taste","Everything tasted great, within a week of starting taking Milky Mama's my volume went from 1oz per breast to 2.5-3oz per breast even after my daughter feed 30 minutes plus.",false,"0","0"
"Lactation Brownies","5","Allie","11/11/2022","Delicious & Works","I started eating a regular brownie or an emergency brownie a week ago and IV noticed an increase already. I was pumping 2 oz after my baby nursed and now I'm getting 3-4oz after she nursed already! So excited to see my freezer stash increase before I return to work! They are delicious too!",true,"0","0"
"Lactation Brownies","5","Martha S.","11/11/2022","Deliciousness","Omg these are so good. They not only taste good but they work so quickly.",true,"0","0"
"Lady Leche","3","Ashley F.","11/11/2022","Not sure it did much","Tasted fine. Used it as directed but I didnt feel like it helped me much. Not sure why- but just didnt seem to make much of a difference for me",false,"0","0"
"Emergency Brownies","5","Kearra B.","11/11/2022","A hit for sure","I was a little iffy buying them the first time around, 3 days tops i seen a differoin my milk supply I feel like Im the whole cow . definitely had to order them again if I only had a dollar I would spend it with milky mama",true,"0","0"
"Salted Caramel Lactation Cookies","5","Jessica S.","11/11/2022","Temptation to eat more then 2","I got these since I love salted caramel as much as I love oatmeal chocolate chip to try,got to say I would take these salted caramel cookies over the oatmeal ones.",false,"0","0"
"Lady Leche","1","Zinthia G.","11/11/2022","Didnt work for me","There was no significant impact in my out put",false,"2","0"
"Lady Leche","2","Therese K.","11/11/2022","Disappointed","Ive been using Lady Leche for over a month now along with the emergency brownies and lactation cookies and although there was a bit of an increase in my milk supply, it really isnt that much noticeable for the amount of supplements I take and I still have to give my baby some formula. Im glad for those mamas who found this product helpful but Im just not one of them.",false,"0","0"
"Pumpin' Punch - 7 Pack","5","Sarah S.","11/11/2022","Increased Supply After Return to Work","I had used Milky Mama when my baby was first born, and once I had established a good milk supply, I did not feel the need to reorder. Fast forward a few months and I was pumping at work, trying my hardest but not keeping up with my babys needs. I decided to order more Milky Mama and within a few days I was pumping 4-5 ounces per session again. I did not change anything else about my diet, hydration, or lifestyle during this time, so all the credit goes to Milky Mama!",false,"0","0"
"Dairy Duchess","5","Martha S.","11/11/2022","Love this","Absolutely love this stuff and it truly works.",false,"0","0"
"Emergency Brownies","5","Shelbe T.","11/10/2022","No Title","Idk if they are working or not. But they do taste good.",true,"0","0"
"Emergency Brownies","2","Nick R.","11/10/2022","No Title","Didnt work for me",false,"0","0"
"Emergency Brownies","3","Kelsey P.","11/10/2022","Emergency brownies","I was disappointed with the brownies. I read tons of raving reviews about them. I ate half of one and threw the rest away. They are so dry.",true,"0","0"
"Emergency Brownies","5","abigail s.","11/10/2022","Did not work for me","It didnt increase milk at all",false,"0","0"
"Emergency Brownies","5","Heather T.","11/10/2022","Emergency Brownies","I have purchased these emergency brownies 3 times now, about to be a fourth with the added recurring subscription to get them when I need them because I LOVE THEM . They have made my breastfeeding journey so much more possible . I couldnt be more thankful",false,"0","0"
"Lady Leche","2","Souny P.","11/10/2022","No Change in Milk Production","Flavor was amazing but we have not seen any change in my milk production.",false,"0","0"
"Lactation Brownies","2","dominique F.","11/10/2022","Taste okay","My supply didnt increase but did get creamier. They taste okay but they didnt work for me. I will try one more time and see what happens.",false,"0","0"
"Lady Leche","5","Rachael S.","11/10/2022","Works great!","So far my milk supply has increased since using this product. I am finally able to get my storage going to prepare for my daughter going to daycare!",false,"0","0"
"Emergency Brownies","3","Tess W.","11/10/2022","Brownies","I ordered the emergency brownies to help my supply with my son. The shipping was fast and they arrived easily. They had a good taste to them and were a good size. But unfortunately, I saw no change in my supply or the thickness of my milk. It'd good to see that they work for some people, but they did not work for me.",false,"0","0"
"Emergency Brownies","5","Jade C.","11/10/2022","AMAZING","I am finally producing enough milk to be able to cut back on supplementing with formula. It is the most amazing feeling. I went from not even being able to pump 2oz a day to pumping 5OZ A DAY!! Everything is delicious! Especially the cookies! The drinks are a little bitter but i add a packet of splenda and it helps lol. 10/10 recommend! You guys saved me..",false,"0","0"
"Emergency Brownies","5","Adrianne H.","11/10/2022","Not a noticeable difference","It didnt taste great so I had to smother it in hot fudge and ice cream. I didnt notice any kind of difference using them. I hate it because I bought two boxes after reading reviews and they dont accept returns.",false,"0","0"
"Lactation Brownies","5","Mary E.A.S.","11/10/2022","Great for Milk Supply","I love these brownies and I swear by them for supply. I went from pumping 4-6 ounces to now 9-10 ounces per session. Thank you so much.",false,"0","0"
"Milky Mama Meditation - Free Sample Track","5","Messiah D.","11/09/2022","No Title","It was great the snacks are good and they work. The drinks are amazing and they work as well I love it.",false,"0","0"
"Lady Leche","5","Mandi","11/09/2022","Miracle drops!","Only a few days of using and have doubled my supply already!",false,"0","0"
"Lady Leche","4","Vanessa G.","11/09/2022","Hopefull","Started taking emergency brownies and lemonade about 5 days ago. I really havent seen an increase honestly most I can make is 2 onz in past 5 days. The milk does look creamier. But dont see an increase still going to keep trying hopefully I can see better results",true,"0","0"
"Lady Leche","5","Paris O.","11/09/2022","Life saver","Im absolutely in love with lady leche!!! Ever since I started to using this product my supply has increased remarkably. My milk is much creamer as well and baby is way more satisfied!!!",false,"0","0"
"Pumping Queen","5","Antoinette T.","11/09/2022","Love these products!","Im a FTM of twin boys and even at now 6 months, they eat every 3-4 hours so I was needing something to keep up with their feedings in order to not have to use formula as much. Ive been using this consistently for the past month, along with one of the snacks (brownies and/or salted caramel cookies) and Im amazed at how much my milk consistency has changed as well as how much I produce. I was producing 5-7 oz per session, and now Im at 7-10 oz. Needless to say, Im going to keep ordering until Im done breastfeeding!",false,"0","0"
"Emergency Brownies","5","Stephanie E.","11/09/2022","awesome!","These brownies doubled my supply! I love them!",false,"0","0"
"Lady Leche","3","Sara D.","11/08/2022","No Title","I've been using this and the emergency brownies per your quiz and it seems like my milk supply is still the same unfortunately I'm only still pumping 2oz a day :/",false,"0","0"
"Lactation Brownies","5","Rebecca G.","11/08/2022","Yum!","Absolutely LOVE these brownies they are so delicious",true,"0","0"
"Lactation LeMOOnade - 7 Pack","5","Rebecca G.","11/08/2022","Love this lemooonade","We love this product very effective",false,"0","0"
"Emergency Brownies","2","Ashley K.","11/08/2022","Who doesnt love brownies","Unfortunately, these did not improve lactation at all but they are pretty tasty.",false,"0","0"
"Emergency Brownies","2","Lauren G.","11/08/2022","Taste/success","I did not enjoy the taste and I unfortunately didnt see any increase In my milk supply.",false,"0","0"
"Emergency Brownies","5","Sara D.","11/08/2022","B","Great",false,"0","0"
"Lactation Brownies","5","Christina S.","11/07/2022","Obsessed","Ive been using Milky Mama for about a month or 2 and Im hooked! The products are very tasty and they actually do work. I can tell my milk has increased and is creamier than before . My Baby stays full for a longer time so I think it has helped there also.",false,"0","0"
"Emergency Brownies","5","Samantha s.","11/07/2022","IT WORKS !","Best thing Ive bought to help my milk supply. When my was home it was hard to find time to pump so my milk supply dropped these brownies help me so much and they taste soooo good taste like a regular brownie.",false,"0","0"
"Emergency Brownies","5","Ela T.","11/07/2022","It worked!","I was down to 2 oz per session. I was desperate as my LO did NOT like formula. I am now on average 4 oz per pumping session and 10oz during my power pump. Im so grateful!!!",false,"0","0"
"N/A","5","Carrie C.","11/07/2022","Must try","Amazing!! Must try!",true,"0","0"
"Lactation Brownies","5","Lindsey A.","11/07/2022","Very Helpful & delicious!","I am thrilled to have these brownies in my breast milk support arsenal! They are so convenient, they taste great, and I do believe that they help to support my milk supply.",false,"0","0"
"N/A","5","Carrie C.","11/07/2022","If youre not sure, TRY IT","At first I was a little skeptical. Ive heard good things, but have tried so many things and figured I give this a try. I originally was purchasing to try the different variety of drink mixes for a longer period of time. Im one of those people who need to try something for a week to see if it was effective. I ended up LOVING EVERYTHING IN THIS SAMPLE PACK! The cookies were so yummy and I started making more smoothies because of this!",false,"0","0"
"Lady Leche","5","claire b.","11/07/2022","Love it!","I havent noticed a huge increase in amount (Im already a pretty good producer) but I have noticed that my milk looks so much richer and baby seems far less gassy after eating. Highly recommend!",false,"0","0"
"Lady Leche","1","Justice C.","11/07/2022","No change","This product hasn't affected my breast milk in anyway. I've still been pumping a lot less then 0.5oz.",false,"2","0"
"Emergency Brownies","5","claire b.","11/07/2022","Great!","Delicious and will perk up my supply especially if I missed a pump or two.",false,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","claire b.","11/07/2022","Love it!","Delicious!",false,"0","0"
"Emergency Brownies","5","Tracey L.","11/06/2022","Increase in milk supply right away!","As soon as I started eating the emergency brownies, I saw my milk supply increase! I was getting about 7oz combined pumping and it increased to 11oz combined after the first day!",true,"0","0"
"Lactation LeMOOnade - 7 Pack","4","Carrie C.","11/06/2022","Great! But the flavor wasnt how I thought-still good though","This is good! I just thought the flavor more closely resembled lemon grass. I still enjoyed the taste of it. I did notice my supply increase on day 3! Definitely worth the purchase! Because each packet is 2 portion sizes, I would just use my one water bottle, fill it with 20 oz and dump the whole packet, drinking the 1/2 the lemonade in one sitting.",true,"0","0"
"N/A","5","Carrie C.","11/06/2022","Amazing!!","Loved the taste of this! By far my favorite flavor. I noticed an increase in my supply on day 3. Plan on purchasing this again! I break each packet into 1 bottle and drink 1/2 in the morning and in the early afternoon.

It made a difference. Cheers to my second 1/2 tonight (:",true,"0","0"
"Emergency Brownies","5","Chauntel P.","11/05/2022","Emergency Brownies","I Started the emergency brownies on Monday and my milk has increased tremendously! I actually had to stop pumping before I started taking the emergency brownies because I wasnt producing enough milk for my babygirl. Now that I started the brownies I can pump while feeding my baby! My boobs also leak nonstop in the morning. Im able to pump 8 oz apon waking and later on throughout the day I can pump 5.6 oz. I used to be able to only pump 2 oz out of each breast! Thank you milk mama !",false,"0","0"
"Lactation Brownies","3","Mia","11/05/2022","Good","Super chocolatey and sweet. Didnt really notice an increase in milk production though",false,"0","0"
"Emergency Brownies","1","Brenda A.","11/05/2022","Didnt work","Tasty but didnt see a difference after 2 orders",false,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","3","Mia","11/05/2022","Good","They taste really good but I didnt notice any major results",false,"0","0"
"Emergency Brownies","3","Katie","11/04/2022","Didn't see much of an increase at all","Bought these emergency brownies in hopes that they would be a miracle product to boost my supply as I've been underproducing since about 4 months postpartum, likely because I'm an exclusive pumper getting regular periods. Unfortunately, they didn't work for me. My supply has only increased by 3 ounces a day on a good day; I saw much better results drinking Mother's Milk tea and doing a power pump. Giving three stars because I do think they helped a little, and the taste is actually pretty good.",false,"0","0"
"Lady Leche","4","Lisa B.","11/04/2022","Lady Leche with Emergency Brownies","I was only producing 2-3 ounces per pump while taking fenugreek supplement and eating munchkin milkmakers cookies. I switched to using the lady leche with one emergency brownie per day and within 3-4 days my supply increased to 3-5oz per pump. Still 3-5oz a week in, but I have been able to stash some supply. Hoping it would increase a little more, but even what it did increase, I feel it was worth it.",true,"0","0"
"Emergency Brownies","5","Tala S.","11/03/2022","Right away","I had originally just ordered to try to increase my supply but within the first two I saw such a change in the consistency of my milk, it used to be so watery and now it is full of all the good fats my little baby needs! It did increase my milk output by few ounces a day!",false,"0","0"
"Emergency Brownies","3","Bertha C.","11/03/2022","Emergency Brownies","I feel like theee years ago these were bigger in size. I dont know I know in the past they have worked Im not to sure it had the same affect this time around.",false,"0","0"
"Emergency Brownies","3","Britney W.","11/03/2022","Taste good but didnt work","I love been taking the Lady Leche and the emergency brownies twice daily for two weeks and my milk supply has not changed. The brownies taste great but unfortunately they didnt work for me.",false,"0","0"
"Lactation Brownies","5","kiara r.","11/02/2022","Delicious!","These taste amazing! They taste like fresh baked brownies!",false,"0","0"
"Peanut Butter Chocolate Chip Lactation Cookies","5","Kiara R.","11/02/2022","Works","Works and are really good!",false,"0","0"
"Emergency Brownies","5","Erika C.","11/02/2022","Love it","It was good, the taste its good.",false,"0","0"
"Lactation LeMOOnade - 7 Pack","5","kiara r.","11/02/2022","Amazing!","Out of all the lactation supplements Ive tried, Milky Momma is the only one that helps and tasted good! The flavor is fantastic. It doesnt taste like most lactation drinks. Its was like I was really drinking a lemonade.",false,"0","0"
"Emergency Brownies","3","Kiara R.","11/02/2022","Takes time to work","Only eat one or you are going to be engorged. Doesnt work for about an hour or so!",false,"0","0"
"Milky Melon - 7 Pack","5","nikki O.","11/02/2022","??????????","Tastes amazing, super light within a few hours my nipples were leaking! Very happy",false,"0","0"
"Lady Leche","4","Kiara R.","11/02/2022","Makes milk creamier","Doesnt taste like grape, more tea taste than anything!",true,"0","0"
"Mini Milky Sampler Pack","4","Kiara R.","11/02/2022","Works but takes a minute","Overall the product is amazing!!! The oatmeal chocolate chip cookies are good but Im not a fudgey person so the brownies were ok. I also need up ordering the salted caramel cookies and peanut butter chocolate chip cookies and they were both my favorite! When it comes to the drink mixes some were good and some I could do without. The strawberry lemonade was my favorite. Overall, the products work but dont expect them to work within three days to a week. I didnt notice a difference in my supply until two and a half weeks in. It wasnt a tremendous amount of difference but my slacker boob aka my left boob makes 3-4 ounces each pump versus 2 ounces that it would produce before and in my good boob Im getting 8-13 ounces out versus 6-8 ounces before. Consistency and being hydrated is key!!!!",false,"0","0"
